Date;TestRunNumber;LoggerInvocationCount;ThreadID;ThreadName;StackTrace;Logger;Method;Class;LoggingPositionID;LoggingTraceID;LogType;CodeLine;LogDataType;IdentifyingName;ValueObject;Comment;AnalysisValue
2,14951E+13;7;26;15;Thread-7; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492650102;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
2,14978E+13;8;0;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(59) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;uploadFiles;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-1329222506;-1777661616;MethodCall;59;ParameterValue;inputFiles.length;5;;null
2,14978E+13;8;1;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(60) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;uploadFiles;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-1329222484;-1777661616;MethodCall;60;ParameterValue;inputFileTypes.length;5;;null
2,14978E+13;8;2;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: compress(103) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(72) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;compress;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1019126990;1528171588;BeforeExternalAction;103;ParameterValue;inputFile.length;934007;;null
2,14989E+13;8;3;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: compress(108) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(72) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;compress;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1019126995;1528171588;AfterExternalAction;108;ParameterValue;compressedFile.length;9665311;;null
2,14989E+13;8;4;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753268311;BeforeExternalAction;96;ParameterValue;inputFile.length;9665311;;null
2,14997E+13;8;5;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784908483;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
2,14997E+13;8;6;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492651094;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
2,14997E+13;8;7;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: compress(103) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(72) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;compress;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1019126990;1528171588;BeforeExternalAction;103;ParameterValue;inputFile.length;9665311;;null
2,15026E+13;8;8;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: compress(108) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(72) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;compress;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1019126995;1528171588;AfterExternalAction;108;ParameterValue;compressedFile.length;9665311;;null
2,15026E+13;8;9;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753268311;BeforeExternalAction;96;ParameterValue;inputFile.length;9665311;;null
2,15035E+13;8;10;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784908483;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
2,15035E+13;8;11;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492651094;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
2,15035E+13;8;12;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753268311;BeforeExternalAction;96;ParameterValue;inputFile.length;852945;;null
2,15035E+13;8;13;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784908483;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
2,15035E+13;8;14;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492651094;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
2,15037E+13;8;15;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753268311;BeforeExternalAction;96;ParameterValue;inputFile.length;792492;;null
2,15038E+13;8;16;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784908483;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
2,15038E+13;8;17;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492651094;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
2,15038E+13;8;18;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753268311;BeforeExternalAction;96;ParameterValue;inputFile.length;25119;;null
2,15038E+13;8;19;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784908483;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
2,15038E+13;8;20;16;Thread-8; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492651094;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
2,15075E+13;3;35;11;Thread-3; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784913443;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
2,15075E+13;3;36;11;Thread-3; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492646134;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
2,15075E+13;3;37;11;Thread-3; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753263351;BeforeExternalAction;96;ParameterValue;inputFile.length;11994017;;null
2,15099E+13;9;0;17;Thread-9; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(59) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;uploadFiles;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-1329222506;-1777660624;MethodCall;59;ParameterValue;inputFiles.length;9;;null
2,15099E+13;9;1;17;Thread-9; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(60) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;uploadFiles;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-1329222484;-1777660624;MethodCall;60;ParameterValue;inputFileTypes.length;9;;null
2,15099E+13;9;2;17;Thread-9; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753269303;BeforeExternalAction;96;ParameterValue;inputFile.length;852945;;null
2,151E+13;9;3;17;Thread-9; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784907491;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
2,151E+13;9;4;17;Thread-9; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492652086;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
2,151E+13;9;5;17;Thread-9; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: compress(103) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(72) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;compress;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1019126990;1528172580;BeforeExternalAction;103;ParameterValue;inputFile.length;9665311;;null
2,15129E+13;9;6;17;Thread-9; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: compress(108) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(72) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;compress;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1019126995;1528172580;AfterExternalAction;108;ParameterValue;compressedFile.length;9665311;;null
2,15129E+13;9;7;17;Thread-9; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753269303;BeforeExternalAction;96;ParameterValue;inputFile.length;9665311;;null
2,15137E+13;9;8;17;Thread-9; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784907491;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
