"uri","filetype","filesize","roundtriptime","dateTime"
"/img/logo.gif                 ",".gif ","1454           ","0,109     ","10.08.2004 12:11:22 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,78      ","10.08.2004 12:11:22 "
"/img/leer.gif                 ",".gif ","807            ","0,62      ","10.08.2004 12:11:22 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,110     ","10.08.2004 12:11:22 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:11:22 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:11:22 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,125     ","10.08.2004 12:11:22 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,63      ","10.08.2004 12:11:22 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,15      ","10.08.2004 12:11:22 "
"/img/leer.gif                 ",".gif ","807            ","0,110     ","10.08.2004 12:11:22 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,63      ","10.08.2004 12:11:23 "
"/img/leer.gif                 ",".gif ","807            ","0,63      ","10.08.2004 12:11:23 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,156     ","10.08.2004 12:11:23 "
"/img/logo.gif                 ",".gif ","1454           ","0,109     ","10.08.2004 12:11:23 "
"/img/titel.gif                ",".gif ","1273           ","0,79      ","10.08.2004 12:11:23 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,31      ","10.08.2004 12:11:23 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:11:23 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,110     ","10.08.2004 12:11:23 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,125     ","10.08.2004 12:11:23 "
"/img/logo.gif                 ",".gif ","1454           ","0,110     ","10.08.2004 12:11:23 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:11:23 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,31      ","10.08.2004 12:11:23 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,78      ","10.08.2004 12:11:23 "
"/img/leer.gif                 ",".gif ","807            ","0,79      ","10.08.2004 12:11:23 "
"/img/logo.gif                 ",".gif ","1454           ","0,47      ","10.08.2004 12:11:23 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:11:23 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,47      ","10.08.2004 12:11:23 "
"/img/leer.gif                 ",".gif ","807            ","0,47      ","10.08.2004 12:11:23 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,93      ","10.08.2004 12:11:23 "
"/img/titel.gif                ",".gif ","1273           ","0,32      ","10.08.2004 12:11:23 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:11:23 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,62      ","10.08.2004 12:11:23 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:11:23 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,141     ","10.08.2004 12:11:23 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:11:23 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,79      ","10.08.2004 12:11:23 "
"/img/leer.gif                 ",".gif ","807            ","0,46      ","10.08.2004 12:11:23 "
"/img/bilder.jpg               ",".jpg ","807            ","0,265     ","10.08.2004 12:11:23 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,204     ","10.08.2004 12:11:23 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:20:09 "
"/img/logo.gif                 ",".gif ","1454           ","0,141     ","10.08.2004 12:20:09 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,62      ","10.08.2004 12:20:09 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:20:09 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,63      ","10.08.2004 12:20:09 "
"/img/leer.gif                 ",".gif ","807            ","0,157     ","10.08.2004 12:20:09 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:20:09 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:20:09 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,47      ","10.08.2004 12:20:09 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,46      ","10.08.2004 12:20:09 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:20:09 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,94      ","10.08.2004 12:20:09 "
"/img/titel.gif                ",".gif ","1273           ","0,46      ","10.08.2004 12:20:09 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,63      ","10.08.2004 12:20:09 "
"/img/leer.gif                 ",".gif ","807            ","0,47      ","10.08.2004 12:20:09 "
"/img/logo.gif                 ",".gif ","1454           ","0,32      ","10.08.2004 12:20:09 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:20:10 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:20:10 "
"/img/logo.gif                 ",".gif ","1454           ","0,141     ","10.08.2004 12:20:10 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,62      ","10.08.2004 12:20:10 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:20:10 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,63      ","10.08.2004 12:20:10 "
"/img/leer.gif                 ",".gif ","807            ","0,157     ","10.08.2004 12:20:10 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:20:10 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:20:10 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,47      ","10.08.2004 12:20:10 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,46      ","10.08.2004 12:20:10 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:20:10 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,94      ","10.08.2004 12:20:10 "
"/img/titel.gif                ",".gif ","1273           ","0,46      ","10.08.2004 12:20:10 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,63      ","10.08.2004 12:20:10 "
"/img/leer.gif                 ",".gif ","807            ","0,47      ","10.08.2004 12:20:10 "
"/img/logo.gif                 ",".gif ","1454           ","0,32      ","10.08.2004 12:20:10 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,31      ","10.08.2004 12:20:10 "
"/img/leer.gif                 ",".gif ","807            ","0,46      ","10.08.2004 12:20:10 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,32      ","10.08.2004 12:20:10 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,47      ","10.08.2004 12:20:10 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,16      ","10.08.2004 12:20:10 "
"/img/leer.gif                 ",".gif ","807            ","0,125     ","10.08.2004 12:20:10 "
"/img/logo.gif                 ",".gif ","1454           ","0,94      ","10.08.2004 12:20:10 "
"/img/titel.gif                ",".gif ","1273           ","0,62      ","10.08.2004 12:20:10 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,32      ","10.08.2004 12:20:10 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,125     ","10.08.2004 12:20:10 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,110     ","10.08.2004 12:20:10 "
"/img/logo.gif                 ",".gif ","1454           ","0,110     ","10.08.2004 12:20:11 "
"/img/titel.gif                ",".gif ","1273           ","0,62      ","10.08.2004 12:20:11 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,63      ","10.08.2004 12:20:11 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,47      ","10.08.2004 12:20:11 "
"/img/leer.gif                 ",".gif ","807            ","0,46      ","10.08.2004 12:20:11 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,94      ","10.08.2004 12:20:11 "
"/img/logo.gif                 ",".gif ","1454           ","0,47      ","10.08.2004 12:20:11 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:20:11 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,63      ","10.08.2004 12:20:11 "
"/img/leer.gif                 ",".gif ","807            ","0,47      ","10.08.2004 12:20:11 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,125     ","10.08.2004 12:20:11 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,203     ","10.08.2004 12:20:11 "
"/img/logo.gif                 ",".gif ","1454           ","0,94      ","10.08.2004 12:20:11 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,62      ","10.08.2004 12:20:11 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,78      ","10.08.2004 12:20:11 "
"/img/leer.gif                 ",".gif ","807            ","0,63      ","10.08.2004 12:20:11 "
"/img/logo.gif                 ",".gif ","1454           ","0,46      ","10.08.2004 12:20:11 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:20:11 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:20:11 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,93      ","10.08.2004 12:20:11 "
"/img/logo.gif                 ",".gif ","1454           ","0,109     ","10.08.2004 12:20:11 "
"/img/titel.gif                ",".gif ","1273           ","0,94      ","10.08.2004 12:20:11 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,47      ","10.08.2004 12:20:11 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,78      ","10.08.2004 12:20:11 "
"/img/leer.gif                 ",".gif ","807            ","0,125     ","10.08.2004 12:20:11 "
"/img/logo.gif                 ",".gif ","1454           ","0,62      ","10.08.2004 12:20:11 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,15      ","10.08.2004 12:20:11 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,31      ","10.08.2004 12:20:11 "
"/img/logo.gif                 ",".gif ","1454           ","0,141     ","10.08.2004 12:20:11 "
"/img/titel.gif                ",".gif ","1273           ","0,79      ","10.08.2004 12:20:11 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,46      ","10.08.2004 12:20:11 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,15      ","10.08.2004 12:20:11 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:20:11 "
"/img/a14-ecke.gif             ",".gif ","807            ","0,94      ","10.08.2004 12:20:11 "
"/img/titel.gif                ",".gif ","1273           ","0,31      ","10.08.2004 12:20:11 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,31      ","10.08.2004 12:20:11 "
"/img/leer.gif                 ",".gif ","807            ","0,16      ","10.08.2004 12:20:11 "
"/img/logo.gif                 ",".gif ","807            ","0,125     ","10.08.2004 12:20:11 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,109     ","10.08.2004 12:20:11 "
"/img/logo.gif                 ",".gif ","1454           ","0,93      ","10.08.2004 12:20:11 "
"/img/leer.gif                 ",".gif ","807            ","0,219     ","10.08.2004 12:20:11 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,265     ","10.08.2004 12:20:11 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:25:35 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:25:36 "
"/img/logo.gif                 ",".gif ","1454           ","0,141     ","10.08.2004 12:25:36 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,62      ","10.08.2004 12:25:36 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:25:36 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,63      ","10.08.2004 12:25:36 "
"/img/leer.gif                 ",".gif ","807            ","0,157     ","10.08.2004 12:25:36 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:25:36 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:25:36 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,47      ","10.08.2004 12:25:36 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,46      ","10.08.2004 12:25:36 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:25:36 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,94      ","10.08.2004 12:25:36 "
"/img/titel.gif                ",".gif ","1273           ","0,46      ","10.08.2004 12:25:36 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,63      ","10.08.2004 12:25:36 "
"/img/leer.gif                 ",".gif ","807            ","0,47      ","10.08.2004 12:25:36 "
"/img/logo.gif                 ",".gif ","1454           ","0,32      ","10.08.2004 12:25:36 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:25:36 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,31      ","10.08.2004 12:25:36 "
"/img/leer.gif                 ",".gif ","807            ","0,46      ","10.08.2004 12:25:36 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,47      ","10.08.2004 12:25:37 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,63      ","10.08.2004 12:25:37 "
"/img/leer.gif                 ",".gif ","807            ","0,47      ","10.08.2004 12:25:37 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,94      ","10.08.2004 12:25:37 "
"/img/logo.gif                 ",".gif ","1454           ","0,32      ","10.08.2004 12:25:37 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:25:37 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,31      ","10.08.2004 12:25:37 "
"/img/leer.gif                 ",".gif ","807            ","0,46      ","10.08.2004 12:25:37 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:25:37 "
"/img/logo.gif                 ",".gif ","1454           ","0,141     ","10.08.2004 12:25:37 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,62      ","10.08.2004 12:25:37 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:25:37 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,63      ","10.08.2004 12:25:37 "
"/img/leer.gif                 ",".gif ","807            ","0,157     ","10.08.2004 12:25:37 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:25:37 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:25:37 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,46      ","10.08.2004 12:25:37 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:25:37 "
"/img/titel.gif                ",".gif ","1273           ","0,46      ","10.08.2004 12:25:37 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,32      ","10.08.2004 12:25:37 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,47      ","10.08.2004 12:25:38 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,16      ","10.08.2004 12:25:38 "
"/img/leer.gif                 ",".gif ","807            ","0,125     ","10.08.2004 12:25:38 "
"/img/logo.gif                 ",".gif ","1454           ","0,94      ","10.08.2004 12:25:38 "
"/img/titel.gif                ",".gif ","1273           ","0,62      ","10.08.2004 12:25:38 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,32      ","10.08.2004 12:25:38 "
"/img/leer.gif                 ",".gif ","807            ","0,46      ","10.08.2004 12:25:38 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,125     ","10.08.2004 12:25:38 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,110     ","10.08.2004 12:25:38 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:25:38 "
"/img/logo.gif                 ",".gif ","1454           ","0,141     ","10.08.2004 12:25:38 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,62      ","10.08.2004 12:25:38 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:25:38 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,63      ","10.08.2004 12:25:38 "
"/img/leer.gif                 ",".gif ","807            ","0,157     ","10.08.2004 12:25:38 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:25:38 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:25:38 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,47      ","10.08.2004 12:25:38 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,46      ","10.08.2004 12:25:38 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:25:38 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,94      ","10.08.2004 12:25:38 "
"/img/titel.gif                ",".gif ","1273           ","0,46      ","10.08.2004 12:25:38 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,63      ","10.08.2004 12:25:38 "
"/img/leer.gif                 ",".gif ","807            ","0,47      ","10.08.2004 12:25:38 "
"/img/logo.gif                 ",".gif ","1454           ","0,32      ","10.08.2004 12:25:38 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:25:38 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,31      ","10.08.2004 12:25:38 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,32      ","10.08.2004 12:25:38 "
"/img/leer.gif                 ",".gif ","807            ","0,125     ","10.08.2004 12:25:39 "
"/img/logo.gif                 ",".gif ","1454           ","0,94      ","10.08.2004 12:25:39 "
"/img/titel.gif                ",".gif ","1273           ","0,62      ","10.08.2004 12:25:39 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,32      ","10.08.2004 12:25:39 "
"/img/leer.gif                 ",".gif ","807            ","0,46      ","10.08.2004 12:25:39 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,125     ","10.08.2004 12:25:39 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,110     ","10.08.2004 12:25:39 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:25:39 "
"/img/logo.gif                 ",".gif ","1454           ","0,141     ","10.08.2004 12:25:39 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,62      ","10.08.2004 12:25:39 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:25:39 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,63      ","10.08.2004 12:25:39 "
"/img/leer.gif                 ",".gif ","807            ","0,157     ","10.08.2004 12:25:39 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:25:39 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:25:39 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,47      ","10.08.2004 12:25:39 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,46      ","10.08.2004 12:25:39 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:25:39 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,94      ","10.08.2004 12:25:39 "
"/img/titel.gif                ",".gif ","1273           ","0,46      ","10.08.2004 12:25:39 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,63      ","10.08.2004 12:25:39 "
"/img/leer.gif                 ",".gif ","807            ","0,47      ","10.08.2004 12:25:39 "
"/img/logo.gif                 ",".gif ","1454           ","0,32      ","10.08.2004 12:25:39 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:25:39 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,31      ","10.08.2004 12:25:39 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,32      ","10.08.2004 12:25:39 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,47      ","10.08.2004 12:25:39 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,16      ","10.08.2004 12:25:39 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,32      ","10.08.2004 12:25:40 "
"/img/leer.gif                 ",".gif ","807            ","0,46      ","10.08.2004 12:25:40 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,125     ","10.08.2004 12:25:40 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:25:40 "
"/img/logo.gif                 ",".gif ","1454           ","0,141     ","10.08.2004 12:25:40 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,62      ","10.08.2004 12:25:40 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:25:40 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,63      ","10.08.2004 12:25:40 "
"/img/leer.gif                 ",".gif ","807            ","0,157     ","10.08.2004 12:25:40 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:25:40 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:25:40 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,47      ","10.08.2004 12:25:40 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,46      ","10.08.2004 12:25:40 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:25:40 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,94      ","10.08.2004 12:25:40 "
"/img/titel.gif                ",".gif ","1273           ","0,46      ","10.08.2004 12:25:40 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,63      ","10.08.2004 12:25:40 "
"/img/leer.gif                 ",".gif ","807            ","0,47      ","10.08.2004 12:25:41 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:25:41 "
"/img/logo.gif                 ",".gif ","1454           ","0,141     ","10.08.2004 12:25:41 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,62      ","10.08.2004 12:25:41 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:25:41 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,63      ","10.08.2004 12:25:41 "
"/img/leer.gif                 ",".gif ","807            ","0,157     ","10.08.2004 12:25:41 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:25:41 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:25:41 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,47      ","10.08.2004 12:25:41 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,46      ","10.08.2004 12:25:41 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:25:41 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,94      ","10.08.2004 12:25:41 "
"/img/titel.gif                ",".gif ","1273           ","0,46      ","10.08.2004 12:25:41 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,63      ","10.08.2004 12:25:41 "
"/img/logo.gif                 ",".gif ","1454           ","0,32      ","10.08.2004 12:25:41 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:25:41 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,31      ","10.08.2004 12:25:41 "
"/img/leer.gif                 ",".gif ","807            ","0,46      ","10.08.2004 12:25:41 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,32      ","10.08.2004 12:25:41 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,47      ","10.08.2004 12:25:41 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,16      ","10.08.2004 12:25:41 "
"/img/leer.gif                 ",".gif ","807            ","0,125     ","10.08.2004 12:25:41 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:25:42 "
"/img/logo.gif                 ",".gif ","1454           ","0,141     ","10.08.2004 12:25:42 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,62      ","10.08.2004 12:25:42 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:25:42 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,63      ","10.08.2004 12:25:42 "
"/img/leer.gif                 ",".gif ","807            ","0,157     ","10.08.2004 12:25:42 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:25:42 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:25:42 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,47      ","10.08.2004 12:25:42 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,46      ","10.08.2004 12:25:42 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:25:42 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,94      ","10.08.2004 12:25:42 "
"/img/titel.gif                ",".gif ","1273           ","0,46      ","10.08.2004 12:25:42 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,63      ","10.08.2004 12:25:42 "
"/img/leer.gif                 ",".gif ","807            ","0,47      ","10.08.2004 12:25:42 "
"/img/logo.gif                 ",".gif ","1454           ","0,32      ","10.08.2004 12:25:42 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:25:42 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,31      ","10.08.2004 12:25:42 "
"/img/leer.gif                 ",".gif ","807            ","0,46      ","10.08.2004 12:25:42 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,32      ","10.08.2004 12:25:42 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,47      ","10.08.2004 12:25:42 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,16      ","10.08.2004 12:25:42 "
"/img/leer.gif                 ",".gif ","807            ","0,125     ","10.08.2004 12:25:42 "
"/img/logo.gif                 ",".gif ","1454           ","0,94      ","10.08.2004 12:25:42 "
"/img/titel.gif                ",".gif ","1273           ","0,62      ","10.08.2004 12:25:42 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,32      ","10.08.2004 12:25:42 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,125     ","10.08.2004 12:25:42 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,110     ","10.08.2004 12:25:42 "
"/img/logo.gif                 ",".gif ","1454           ","0,110     ","10.08.2004 12:25:42 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,63      ","10.08.2004 12:25:42 "
"/img/logo.gif                 ",".gif ","1454           ","0,47      ","10.08.2004 12:25:42 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:25:43 "
"/img/logo.gif                 ",".gif ","1454           ","0,141     ","10.08.2004 12:25:43 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,62      ","10.08.2004 12:25:43 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:25:43 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,63      ","10.08.2004 12:25:43 "
"/img/leer.gif                 ",".gif ","807            ","0,157     ","10.08.2004 12:25:43 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:25:43 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:25:43 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,47      ","10.08.2004 12:25:43 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,46      ","10.08.2004 12:25:43 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:25:43 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,94      ","10.08.2004 12:25:43 "
"/img/titel.gif                ",".gif ","1273           ","0,46      ","10.08.2004 12:25:43 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,63      ","10.08.2004 12:25:43 "
"/img/leer.gif                 ",".gif ","807            ","0,47      ","10.08.2004 12:25:43 "
"/img/logo.gif                 ",".gif ","1454           ","0,32      ","10.08.2004 12:25:43 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:25:43 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,31      ","10.08.2004 12:25:43 "
